ayuda	lagungarri	Education sciences
ayuda	laguntza	Medical Sciences > Pharmacology
bacteria metanogénica	bakterio metanogeno	Medical Sciences > Microbiology
bacteria metanogénica	bakterio metanogeniko	Technological Sciences > Environmental technology and engineering
balance	balantze	Juridical Sciences & Law > Commercial law
balance	balantze	Economic Sciences > Economic accounting
balance	egoera-balantze	Economic Sciences > General economics
balance	balantze	Juridical Sciences & Law > Finance law
balance	balantze	Technological Sciences > Environmental technology and engineering
balance	balantze; egoera-balantze	Economic Sciences > Organization and management of enterprises
balance de potencias	potentzien balantze	Technological Sciences > Electrical technology and engineering
balance de potencias	potentzia-balantze	Physics > Electro-magnetism
balance energético	balantze energetiko	Physics > Electro-magnetism
balance energético	energia-balantze	Technological Sciences > Electrical technology and engineering
balance energético	balantze energetiko	Technological Sciences > Telecommunications technology
balance energético	balantze energetiko; energia-balantze	Technological Sciences > Environmental technology and engineering
balance energético	energia-balantze	Life sciences > Animal Biology
balanza comercial	merkataritza-balantza	Economic Sciences > Economic theory
balanza comercial	balantza komertzial	Economic Sciences > General economics
balanza de pagos	pagamendu-balantza	Economic Sciences > Economic theory
balanza de pagos	ordainketa-balantza	Economic Sciences > General economics
base	base	Chemistry > Analytical chemistry
base	oinarri	Mathematics > Algebra
base	base	Chemistry > Organic chemistry
base	oinarri	Juridical Sciences & Law > Finance law
base	oinarri	Technological Sciences > Projects
base	estazio-puntu	Technological Sciences > Construction technology
